symbol,company,sector,industry,close,change_pct,volume,rel_volume,market_cap,pe,pb,roe,debt_to_equity,eps_ttm,div_yield,tech_rating,ma_rating,osc_rating,rsi,momentum,awesome_osc,cci20,stoch_k,stoch_d,macd,adx,atr,sma50,sma200,perf_1w,perf_1m,perf_1y,candle_patterns
ESCORTS,Escorts Kubota Limited,Producer Manufacturing,Auto Parts: OEM,2821.2,0.40929636616008835,175073,1.4432439829454962,311127099320.0,12.968053321075613,2.5087976879648997,12.0183134026367,0.01308431458284,217.55,0.989941487387085,Sell,Sell,Neutral,44.157629158673736,39.69999999999982,-95.87235294117772,-7.266451334537667,57.471729422869544,52.461764362581704,-55.30015310619456,17.819497227234546,77.32885535717571,3021.871999999996,3428.7199999999993,1.4893157781135202,-2.3806228373702485,-13.730047091920984,
ANANDRATHI,Anand Rathi Wealth Ltd.,Finance,Investment Managers,1867.5,3.4454107350578878,933601,2.251706565516849,310372624817.0,78.56211349964242,31.065545723076987,47.3441736832194,0.08363136677679661,23.771,0.347733048013909,Strong buy,Strong buy,Neutral,69.12568153272639,114.20000000000005,17.143529411765485,213.9767002447983,74.31958005288743,65.94945684358844,11.612277983265585,19.685394150693686,45.96196266749828,1786.0340000000015,1577.5232499999995,6.410256410256411,4.718647489275806,79.6709640177025,
MINDSPACE.RR,Mindspace Business Parks REIT,Finance,Real Estate Investment Trusts,463.52,0.5291923310488414,227737,0.931055826473176,307138512649.0,44.05999885933727,,4.47992927317278,0.8633757739758811,10.5202,5.19225795327183,Buy,Buy,Buy,51.33794480122258,3.589999999999975,0.1567352941176523,42.61772165137839,57.237542145814814,60.722985013396965,-0.42266383656243534,10.717049233318455,5.570796876213413,465.8034000000005,465.9538000000006,0.7652173913043439,-0.9572649572649612,11.452547548630648,
HEXT,Hexaware Technologies Limited,Technology Services,Packaged Software,499.6,1.3387423935091325,922512,1.3410047010870356,305171944269.0,22.135578201151972,4.48940075485913,22.274612599797,0.105156068000531,22.57,2.85313845229753,Sell,Strong sell,Neutral,48.167546388937446,-26.399999999999977,-0.6852941176478566,-132.84177508315463,20.570923329544005,16.10767265939678,1.621162072115851,20.224858081159145,20.3246077685124,491.03800000000024,619.8940000000001,-3.923076923076919,-2.154328241284763,-40.506103006847276,
CRISIL,CRISIL Limited,Technology Services,Internet Software/Services,4132.0,0.2571941573251896,61407,1.2415110742698867,302345074371.0,35.99732720716671,,,,114.7863,1.49963113911498,Buy,Buy,Buy,58.43325794497017,253.0999999999999,16.65500000000111,133.2329293370809,93.85090183440262,88.59515122794797,-2.736128424603521,17.260402754690908,108.14055536925841,4091.0000000000077,4449.082,4.343434343434343,0.38872691933916426,-26.214285714285715,spinning_top_white
LICHSGFIN,LIC Housing Finance Ltd,Finance,Finance/Rental/Leasing,549.9,-0.04544215214032537,1088518,0.7337688102248484,302012077001.0,5.398066944275929,,14.4089692149931,6.425852658999401,101.8698,1.82132774792824,Buy,Strong buy,Neutral,51.107313957389444,0.14999999999997726,0.758382352941112,43.67955492670745,56.8149717514124,59.05131826741992,0.9559425766818777,17.84600954901902,14.206376839360573,549.4740000000002,543.33825,1.149636714798124,1.833333333333329,-8.911711114792126,spinning_top_white
TATATECH,Tata Technologies Limited,Technology Services,Packaged Software,742.25,-1.5191720843837129,1493749,0.9023738110556346,301615308752.0,55.10188931368546,7.680594869704102,14.5703131768316,0.239075080861606,13.4705,1.12412493268713,Buy,Strong buy,Sell,56.855243174928034,-28.950000000000045,68.89308823529404,15.81559723939786,65.09136289403138,76.2650143447387,30.494529452992424,45.74722362066011,23.950411857618715,656.168,649.4994999999985,0.30405405405405406,11.306890605083598,0.16869095816464239,doji
NBCC,NBCC (INDIA) LIMITED,Commercial Services,Miscellaneous Commercial Services,111.45,1.1802088061733973,21519579,1.159521881195963,301050000000.0,41.85443893645787,,26.200489254673105,8.54748274147567e-05,2.6628,0.609865470852018,Buy,Strong buy,Neutral,64.91893090091904,5.090000000000003,10.070499999999925,134.4004477908379,83.64862713371856,88.58312443327877,3.9874793168611973,30.10879116876862,3.9398643493471712,97.4562000000001,102.94189999999995,8.625730994152056,21.14130434782609,-6.1078348778433025,
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Consumer Non-Durables,Household/Personal Care,9274.5,2.9927817878956136,47332,3.277498874770626,300904517939.0,35.14980117973261,,114.93230277900801,0.00115465778332249,263.8564,2.53511402619258,Sell,Strong sell,Buy,46.22139648206613,-125.5,-502.78382352941117,-31.807923623169405,25.909543681707607,15.232306826400881,-200.88242296267526,21.194064962028534,226.50296320585036,9697.890000000016,11778.89249999999,2.3223742277140333,-4.876923076923077,-30.418636056718434,
ITI,ITI Limited,Communications,Major Telecommunications,312.45,0.41780491724249125,2700187,3.9775724641417214,300517397644.0,129.92764471057885,15.787064358876934,13.1346431510249,0.401436795180596,2.4048,0.0,Strong buy,Strong buy,Buy,64.43811244471291,10.449999999999989,11.999558823529412,196.51471682074128,71.98742015353243,67.97952849309353,4.159608229311857,26.514818448205702,10.374773468099686,296.1328000000001,298.8311000000001,5.593105778979389,10.114537444933918,-0.8095238095238131,long_upper_shadow_bearish
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Producer Manufacturing,Auto Parts: OEM,15795.0,1.3734676850009626,22859,1.3153003860914998,299005948466.0,57.932412552132746,,14.978671843385102,0.0148548446511328,272.6453,0.120527784826186,Strong buy,Strong buy,Buy,68.39839829843719,1366.0,583.4529411764597,219.59387663874392,84.50850052614992,78.63693187695397,212.60977197986358,21.296738541493404,461.6649742412042,14673.920000000011,14152.264999999989,6.802353100277233,10.338805448829898,19.198551052750737,
MANAPPURAM,Manappuram Finance Limited,Finance,Finance/Rental/Leasing,318.65,-0.8402053835382123,3024159,1.0446029612107914,298943720383.0,26.911870275748488,,7.04464141078764,3.6033609665348805,11.8405,0.628436763550668,Buy,Strong buy,Neutral,56.3377020011516,10.449999999999989,5.352352941176605,6.558726009824575,83.47580839926219,77.20952246365597,3.0573940258125276,17.10107073500445,10.091603893956004,301.93699999999995,289.25474999999983,6.4828738512948965,1.8051118210862547,20.358829084041542,
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Finance,Finance/Rental/Leasing,1583.9,-0.3397722267664924,181356,0.8021904138431324,298453508759.0,12.183246363255963,,17.4568448481074,13.6144679584448,130.0064,0.0817918711463445,Neutral,Buy,Sell,54.33923722912301,134.9000000000001,-19.563235294117476,51.3328615239468,85.8833631249828,77.82776503967166,-9.470776070054626,18.52184215765901,52.6360599514602,1593.2340000000013,1732.0285000000017,10.684835779175408,-5.104547360853144,-21.199004975124375,spinning_top_black
CENTRALBK,Central Bank of India,Finance,Major Banks,32.84,-0.7854984894259759,17618631,0.7995230896226787,297157523458.0,6.5758910692831405,,11.9230993276198,0.816750741132182,4.994,3.65519342065184,Neutral,Neutral,Sell,53.651027086399026,2.4600000000000044,-0.18294117647066344,142.0765027322418,76.55038759689928,83.994302163899,-0.25863090556191537,28.95155903800833,0.9730855946980947,33.7872,36.31700000000001,7.320261437908503,-2.840236686390514,-13.259376650818796,
KIRLOSENG,Kirloskar Oil Engines Limited,Producer Manufacturing,Electrical Products,1991.5,0.40332745147466603,343321,1.2871895543439709,289647727576.0,50.52004058853374,7.996344528215673,16.9854279831034,1.48454362892555,39.42,0.326247898210656,Buy,Strong buy,Buy,65.95336090354573,78.20000000000005,175.59705882353137,109.63889940468624,79.73400880818478,79.1844742406667,72.20541191241341,30.28251876752491,78.80036044822778,1731.6359999999993,1289.267250000001,10.088446655610834,20.1145958986731,131.5966972903826,doji
NETWEB,Netweb Technologies India Limited,Electronic Technology,Computer Peripherals,5060.9,-0.3681392235609246,2415443,0.898697860062651,288734835101.0,139.42564645078818,,32.8352065601493,0.39018910601163004,36.2982,0.049301885304094,Buy,Strong buy,Neutral,65.96461596435724,394.89999999999964,587.1714705882368,122.78302544530631,86.91163042504941,86.48466135703886,243.09009525079455,27.821412548637635,262.65356079541175,4130.999999999998,3532.6485000000034,17.150462962962955,36.15550174872208,189.31000971817295,
SJVN,SJVN Limited,Utilities,Electric Utilities,72.88,-1.7922112922786664,2745661,1.2174362654837128,286639251196.0,44.59947371641882,,4.51890719412587,2.26693255911296,1.6341,2.00164518782561,Sell,Strong sell,Neutral,46.72777130814892,-0.8000000000000114,-1.102941176470651,-5.9537891333552455,59.33354804651722,53.736719681079386,-0.4915290105379171,8.98076661063865,1.8814801994383612,75.3716,78.76895000000002,2.215988779803644,-1.8318965517241372,-24.08333333333334,
CDSL,Central Depository Services (India) Limited,Finance,Investment Banks/Brokers,1370.3,1.4736374407582835,3067601,1.349310965756385,286392710205.0,62.782344155189634,,24.5223765466944,0.0011224714987505,21.8262,0.912209005327301,Buy,Strong buy,Neutral,72.29264212448858,152.79999999999995,69.41235294117837,244.1581706578208,87.70330667430767,88.85391332158262,20.82086145586686,21.5395354125838,36.41488287263438,1261.592000000004,1400.6255000000008,13.247933884297519,14.191666666666663,-18.3810828518673,
METROBRAND,Metro Brands Ltd.,Retail Trade,Apparel/Footwear Retail,1037.6,0.5621244427214533,21349,0.6811865645211209,282796158624.0,68.89774236387781,,22.2112979639463,0.787803226049219,15.06,0.530094935183847,Buy,Strong buy,Buy,54.608410395777454,14.199999999999932,-11.382352941177942,24.58211962706668,69.79261125104944,53.66841783539647,-4.3409639905506765,13.574556655631136,28.280700898535745,1034.860000000001,1094.1647499999997,5.672675425196041,-0.8788689338937758,-12.475748629270358,
GODIGIT,Go Digit General Insurance Limited,Finance,Multi-Line Insurance,305.95,1.5601659751037307,657351,0.35619171998968086,282636174012.0,52.12095400340715,1.629282978628568,11.708617077567,0.0746924803878887,5.87,0.0,Buy,Buy,Buy,51.91695368431877,-0.6500000000000341,-6.68220588235306,16.120350369452545,23.124516627996915,17.40139211136893,-3.0082459452673334,18.67357811855568,9.529000090578316,309.8379999999999,334.39499999999964,3.1523937963587207,-1.0510996119016818,-11.215902495647137,
KARURVYSYA,Karur Vysya Bank Ltd.,Finance,Regional Banks,291.75,-1.6849199663016006,1874712,0.5591695221005815,281598716685.0,11.233380949264006,,19.2824838682516,0.1858934055956,25.9717,0.743538091969801,Buy,Strong buy,Sell,52.03938864697242,12.399999999999977,3.207058823529394,64.68208912858302,83.4216727109399,85.86116499158737,0.4831216457674259,10.169327873068625,9.82042709773161,289.82400000000007,267.2130000000001,4.196428571428571,0.08576329331046312,40.72680281375352,
IKS,Inventurus Knowledge Solutions Limited,Commercial Services,Miscellaneous Commercial Services,1675.2,0.10756543564001161,233117,2.0234357707981614,280708120674.0,39.67787778304122,,31.4407409263322,0.268732610846868,42.22,0.0,Strong buy,Strong buy,Neutral,54.908592224587025,16.100000000000136,-3.8108823529423717,33.11215822033481,30.547550432276683,25.094241868899307,15.558367706161107,29.32834878944678,54.12764955768656,1607.8440000000007,1575.0784999999992,1.1594202898550752,2.527694473345979,-0.1668653158522023,
AMBER,Amber Enterprises India Ltd.,Producer Manufacturing,Industrial Machinery,7889.0,-0.9603916891595004,1749015,4.681923700021094,278155106411.0,153.78167641325538,,5.33642207020389,0.617912672510823,51.3,0.0,Buy,Strong buy,Neutral,54.88752308323244,67.0,8.233823529402798,140.73936168271118,83.46027097652858,85.02772032851715,30.76321982238551,11.152035082352112,304.31688795546364,7772.119999999999,7366.477500000001,5.970850963798777,11.285089575398505,17.869415807560138,
TIMKEN,Timken India Limited,Producer Manufacturing,Industrial Machinery,3689.4,3.2317636195752537,162512,3.3305870827851076,277876810818.0,68.25497842865917,,14.117726723431401,0.0049962687527341,54.0532,0.974487379034987,Strong buy,Strong buy,Buy,58.76937187003977,45.80000000000018,30.002352941164645,96.0545276173292,60.67261412509183,53.94840509923106,18.803565441367937,14.473634368494329,109.10007926594429,3549.7859999999987,3207.4625000000005,4.669768497503402,3.9267605633802845,13.589901477832514,
JUBLFOOD,Jubilant Foodworks Limited,Consumer Services,Restaurants,419.0,-0.9339165385979403,7105506,4.005278812659477,276475145020.0,64.3407757746998,,16.283084515192,2.1387490483596903,6.5122,0.286396181384248,Sell,Strong sell,Neutral,39.89861739532615,-8.199999999999989,-17.56161764705962,-88.15381205673872,40.10360562804217,43.04695002667466,-8.679162015219504,24.99437505953716,12.188501173429904,448.89300000000054,531.8362500000009,0.23923444976076555,-11.238216290647179,-38.43215046653442,
PTCIL,PTC Industries Ltd,Producer Manufacturing,Metal Fabrication,18333.0,5.241102181400689,46305,2.2801808190037227,275482083944.0,270.7548437691532,,7.019127055048361,0.173406000451593,67.7107,0.0,Buy,Strong buy,Neutral,56.25116972911304,-190.0,770.732352941217,14.808797800549758,32.2072402713113,40.74963709170098,351.1929855638191,21.9650171049475,734.9114296112949,16870.800000000017,17000.039999999968,-0.19054878048780488,13.714179382210643,24.123222748815166,
LALPATHLAB,Dr. Lal PathLabs Limited,Health Services,Medical/Nursing Services,1635.8,-1.6296830837693268,226868,0.20062605218622598,274247004274.0,54.18350447167936,,21.5684326675447,0.0793397655689339,30.19,0.794645313120817,Buy,Strong buy,Neutral,58.21582172210604,98.89999999999986,46.92911764705741,86.18492504711091,49.543303620556856,53.297522926459074,23.450823013388572,25.853068352910807,61.53400703141223,1543.173999999997,1500.7782500000017,1.754167703408811,-3.9798074665414394,11.77696539000307,
APOLLOTYRE,Apollo Tyres Limited.,Consumer Durables,Automotive Aftermarket,425.5,-0.5841121495327103,716052,0.5121669439987548,270267202433.99997,19.65866459684722,,8.71975489413093,0.219873962372018,21.6444,1.99741510985783,Neutral,Buy,Sell,62.39108741952794,28.69999999999999,24.294705882353355,148.27983985885737,75.39863325740323,81.76320954327461,5.424128046727617,18.873976181560998,12.342297926015444,408.66100000000023,466.9207500000003,9.664948453608247,14.427860696517406,-4.4678940278401384,
SHYAMMETL,Shyam Metalics & Energy Ltd.,Producer Manufacturing,Metal Fabrication,970.3,-0.4922572043893004,417295,0.6474755289176618,270227523555.99997,25.5543850408217,,9.69589792418421,0.0872243836355889,37.97,0.464828013634955,Buy,Strong buy,Neutral,56.563910121627664,-31.0,33.01117647058834,-16.11082009195535,25.724065297524927,20.268121759974473,17.064873514052806,34.419600203818455,26.59880177091884,910.5459999999998,868.1500000000013,-1.4073057968805591,7.233243078963356,17.044632086851625,engulfing_bearish
MRPL,Mangalore Refinery & Petrochemicals Ltd.,Energy Minerals,Oil Refining/Marketing,154.19,-3.0678317721757686,5718000,0.6017927741421832,270075478824.0,14.037946794369889,,14.1687651751603,1.08059170789054,10.9838,2.59571706683972,Strong sell,Strong sell,Neutral,46.017797007815275,-0.710000000000008,7.5422058823530165,-1.939655172415489,51.87244703266802,65.31116752111227,0.21882770791691541,16.20606935813178,7.030804301378152,162.25119999999987,160.90295000000017,-2.6578282828282878,6.337931034482757,13.374999999999998,
DATAPATTNS,Data Patterns (India) Limited,Electronic Technology,Electronic Production Equipment,4822.1,0.41648445471772766,1560709,0.8149248763900232,269971490693.00003,99.4965438976581,,16.7295996843588,0.0030357667471212105,48.465,0.163822242498393,Buy,Strong buy,Neutral,66.19988948327264,609.5,468.0323529411753,158.24298416133928,92.73899265068007,86.69685142161863,214.9943432319069,24.66991288956054,239.3966568975698,4018.9180000000056,3103.5950000000016,12.403263403263411,33.3914246196404,60.4211716956652,
BIRET.RR,Brookfield India Real Estate Trust,Finance,Real Estate Investment Trusts,321.91,0.5623067070694484,2251217,6.8640984627243125,267113748154.99997,42.88930931571094,1.376446276627518,3.05002305913263,0.9461776785646531,7.5056,6.64864696927331,Buy,Buy,Buy,54.53670596909218,2.420000000000016,-1.2805294117645758,235.33459487356922,65.03181143633013,55.09782871817564,-0.8620212524253361,27.22267814625282,2.8687249035500604,323.50620000000015,334.5672000000003,0.7543035993740297,0.15868077162415922,3.9425250242169962,
ACUTAAS,Acutaas Chemicals Ltd,Health Technology,Pharmaceuticals: Major,3246.2,3.504129069285452,340557,0.7003606099212457,265585829570.0,74.8420712869461,16.07258697551067,24.0453927063799,0.021526813948805002,43.374,0.0462399235499931,Buy,Strong buy,Sell,62.77927902246686,-82.10000000000036,128.7885294117641,78.9492287106452,41.576003442129185,30.532505583215453,95.21046884157613,40.91174309175704,134.98578708295364,2790.782000000003,2037.4590000000007,2.923272035510457,13.108013937282225,195.1090909090909,
TVSHLTD,TVS Holdings Limited,Producer Manufacturing,Auto Parts: OEM,13132.0,-1.1665537743659216,28471,12.09987250318742,265436869965.00003,15.668471746519158,,30.4074554922748,5.59199657269945,838.1162,0.655507789871642,Strong sell,Strong sell,Sell,37.30102442850945,-451.0,-307.347058823525,-228.35844196393597,25.025516899478006,37.98544483651363,-155.38319450003837,17.92183350751318,305.2614334109334,13886.579999999993,14085.829999999985,-1.5518404678011846,-0.6431111447378376,25.07857891227736,
AEGISVOPAK,Aegis Vopak Terminals Limited,Transportation,Air Freight/Couriers,238.35,-1.95392842451666,634061,0.3812020766420218,264311364989.99997,112.32327992459943,,7.46537989758993,0.869564271940893,2.122,0.0,Buy,Strong buy,Sell,70.82860171216556,48.16,30.641294117647107,146.33182341000798,92.2606093001548,93.31699079716805,10.210405604183222,23.733390584032772,10.744441986044492,201.9935999999998,229.37995000000006,16.268292682926827,20.075566750629722,-3.369009973242521,
RRKABEL,RR Kabel Ltd.,Producer Manufacturing,Electrical Products,2321.1,1.0844003135615405,732638,1.1233639924548693,262444373974.0,53.35003562645092,10.197684649771634,20.8257632026598,0.13091509209583202,43.507,0.32322709936001,Strong buy,Strong buy,Buy,75.19026703209254,97.69999999999982,215.3552941176465,127.14193925515762,82.99770909549498,80.56711168940888,111.7215925819628,41.13371514621198,92.30711978283787,1857.0359999999994,1493.8230000000012,7.707656612528999,21.269592476489024,74.99246079613991,
PNBHOUSING,PNB Housing Finance Limited,Finance,Finance/Rental/Leasing,1003.0,-0.08965036358202781,354706,0.4462280404353503,261306557625.0,11.426293005240373,,12.700091402257,2.76512048152024,87.78,0.49862877088008,Neutral,Neutral,Neutral,49.042918859131845,5.2999999999999545,-24.62911764705791,-32.76793455305235,52.85026481533644,46.97322417084306,-4.014264483158058,19.712502648619985,28.73917793191154,1006.8469999999996,902.8527499999999,3.6264076867445008,-5.466540999057493,-5.10879848628193,long_lower_shadow_bullish
IRB,IRB Infrastructure Developers Limited,Industrial Services,Engineering & Construction,21.44,0.09337068160597373,11326942,0.8976207460418064,259073109215.0,30.248306997742667,,4.17092628623344,0.956001582144942,0.7088,0.722610722610723,Buy,Strong buy,Buy,53.698141805714926,0.2699999999999996,0.12347058823530332,30.954798609185882,68.3705880606763,62.363118015529686,-0.02141492501811726,16.191826037239895,0.6091911862771993,21.36639999999995,21.206324999999996,5.459911460895244,7.2000000000000055,-11.313340227507753,doji
SAILIFE,SAI Life Sciences Ltd.,Commercial Services,Miscellaneous Commercial Services,1216.4,0.7954922108054472,468762,1.0751769724663114,258133531270.0,74.44308445532437,,15.1303912670353,0.11613858101339601,16.34,0.0,Buy,Strong buy,Neutral,62.04074331666115,30.0,68.04529411764611,97.04573710515949,76.32098765432096,74.74897119341564,31.83176227788681,22.547868262756914,42.31608107662289,1102.037,951.9390000000002,1.3666666666666742,8.086013861738047,63.41774702760799,shooting_star_bearish
MTARTECH,MTAR Technologies Ltd.,Electronic Technology,Aerospace & Defense,8374.5,0.8307747877912226,2734902,0.9738453510215149,257473165307.0,273.91995499267324,,12.1211339957009,0.457781365375334,30.5728,0.0,Buy,Strong buy,Neutral,62.82039347016865,839.0,681.4000000000024,141.14059290915526,90.5959443278103,85.24478191829328,384.15769553183327,34.21509007360991,542.9799497161555,6546.576000000004,3604.2439999999992,25.6206405160129,23.70928428982938,395.5325443786982,
SYRMA,Syrma SGS Technology Limited,Electronic Technology,Electronic Production Equipment,1334.0,-0.9504009504009471,899504,0.8078950077070776,257023764978.0,79.22979610502996,,13.780118261497002,0.139715490387075,16.8371,0.112536574386676,Buy,Strong buy,Sell,75.79879330209874,107.20000000000005,183.1701470588239,108.0294891219512,92.33200691133491,90.32935207722811,79.12388221566584,51.564762155540336,48.902648106150025,1072.1439999999996,860.0270000000002,5.537974683544304,37.341706990631124,152.17391304347825,
GILLETTE,Gillette India Limited,Consumer Non-Durables,Household/Personal Care,7828.5,-0.14668367346938777,19359,0.7000408619336735,254989088487.0,38.9864178760333,,66.4429257593144,2.11320435742739e-05,200.8007,2.13410348485042,Neutral,Sell,Neutral,51.73729064300058,65.5,-23.419117647073108,13.888888888890406,46.435664010530616,33.3736665307157,-19.525577807256013,18.982322001714362,187.4791802877705,7849.670000000013,8472.805,1.3004658385093169,2.2999019928128064,-24.497275401456335,spinning_top_white
TATAELXSI,Tata Elxsi Limited,Technology Services,Information Technology Services,4065.5,-1.226919339164237,593779,2.9616640971069135,253150346902.0,40.298958699886505,8.327481428159684,21.2979909920349,0.0533568128829457,100.8835,1.84565409981297,Strong sell,Strong sell,Sell,41.10849415723266,-235.60000000000036,-127.90382352941378,-110.56957724694385,22.284935518384504,21.775054452491034,-51.52794823617478,14.394016003766454,115.43407566797937,4261.528,4930.5845,0.3728026861544516,-2.7392344497607657,-37.31400817207617,
ACC,ACC Limited,Non-Energy Minerals,Construction Materials,1343.3,-1.1479873427036673,169169,0.8639565532030726,252479973709.0,11.833157152924596,1.227484190692616,10.9298004520094,0.0208563862555437,113.52,0.557828188917813,Sell,Strong sell,Neutral,45.95297486380224,13.5,-10.148529411765594,-21.52027614294327,50.44228184602102,44.88414889372863,-10.962399265227532,11.55123122126299,28.284533224697814,1383.7320000000025,1638.8689999999986,2.5498129628215787,-0.7755946225439504,-26.994565217391308,
MSUMI,Motherson Sumi Wiring India Ltd,Producer Manufacturing,Auto Parts: OEM,38.03,0.7417218543046388,12257716,0.956577141910555,252135796434.0,40.44023819651213,,32.3926621951757,0.107863681992497,0.9404,1.49044437138385,Sell,Sell,Neutral,47.49999237764422,-0.5499999999999972,-1.5223235294118425,-21.4818166662676,45.933873977846794,38.185126661637376,-0.572158790142133,23.785004527190388,1.1245751503586738,39.342000000000006,43.46095000000005,3.737043098745239,-2.487179487179484,-5.5858042948410365,
FORCEMOT,Force Motors Limited,Consumer Durables,Motor Vehicles,18637.0,-0.13396206194405744,91552,0.8809633323261735,246053514755.0,20.267632361657125,,33.5270304298139,0.0,919.545,0.214201563671415,Neutral,Sell,Neutral,48.31584537789452,394.0,-495.3823529411384,2.9876823621923014,65.40325976256388,57.40378351654439,-398.86058791824325,13.088769549070891,744.5667474165181,19865.43999999998,19433.020000000004,7.109195402298851,-1.9414921603704094,33.40730136005727,doji
KIOCL,KIOCL Ltd,Non-Energy Minerals,Steel,405.45,-0.9043138213369153,127701,0.43710854788680037,245744160442.0,1478.6652078774616,,0.961211797450689,0.110511081006253,0.2742,0.0,Buy,Strong buy,Neutral,53.78703601328319,0.0,11.592941176470333,54.14167380748492,70.49747707596943,69.5845786765446,4.677040938678374,25.304936717679517,17.12968023952737,395.30499999999984,387.311,3.167938931297707,8.119999999999997,39.42572214580467,spinning_top_black
AWL,AWL Agri Business Ltd,Process Industries,Agricultural Commodities/Milling,184.31,-4.21971626045835,11691354,3.937741314496876,239465779999.0,22.90248024255679,2.283904538713489,10.4915698944651,0.7779655042947231,8.0476,0.0,Strong sell,Strong sell,Neutral,39.748881951851956,-4.569999999999993,-2.8665588235294024,-107.87724180581141,41.633860429484294,58.947455596116434,-1.3799945703660796,17.822469197924658,5.891277267221028,193.80219999999997,224.18164999999968,-1.8322237017310241,-7.581607581607583,-29.65267175572519,
KPIL,Kalpataru Projects International Limited,Industrial Services,Engineering & Construction,1398.7,2.2516265808904126,380962,0.9350662993772231,238740028381.0,22.968517022352717,,14.5564553376236,0.455551626363876,60.8964,0.643776824034335,Buy,Strong buy,Buy,69.09044702103945,108.40000000000009,71.70499999999856,207.7106830758038,85.80890362535699,82.49413980476614,30.563137978610484,35.94395836989171,46.44460385063296,1265.5819999999999,1206.8160000000003,11.52128847073832,12.689332903641636,16.441891441891443,
ACMESOLAR,ACME Solar Holdings Ltd.,Industrial Services,Engineering & Construction,337.65,1.732449532991865,1238948,0.5257695835004458,238023305030.0,41.37867647058823,,10.4247966634566,3.93092260330077,8.16,0.0592856084185564,Buy,Strong buy,Neutral,59.256301718489475,-19.0,26.517647058823513,29.013888531010725,54.98306724721817,58.10353168843735,11.282290839374127,38.4955431864909,14.546693602931642,305.99399999999986,264.9387,-0.1035502958579949,19.734042553191482,33.090264091446585,
CUPID,Cupid Limited,Consumer Non-Durables,Household/Personal Care,176.92,4.568827944913996,32137212,1.2485106169224542,237467099589.0,223.2147363108756,,27.2973163491817,0.12506161189585402,0.7926,0.0,Strong buy,Strong buy,Buy,89.62578710349437,39.81999999999999,29.99520588235299,142.89564667483128,95.17579396707532,95.54486680620029,13.670218691877437,33.35945357536421,7.063982076359685,125.96620000000001,82.94033999999999,12.216161359888362,55.37015895319222,863.0919978225367,marubozu_white_bullish
TENNIND,Tenneco Clean Air India Limited,Producer Manufacturing,Auto Parts: OEM,584.95,2.685859738435894,7066520,10.43413959898702,236895554143.0,39.10747116831022,,42.9996911699175,0.0666519681409455,14.9575,0.0,Buy,Strong buy,Neutral,51.228194963275385,-4.099999999999909,-27.43279411764763,5.5554123379133635,40.24017690355836,26.896453798981042,-6.228041452487787,17.81560983726149,23.631717100273015,590.344,,3.165784832451507,0.40336422931685934,15.831683168316841,engulfing_bullish
GRINDWELL,Grindwell Norton Limited,Process Industries,Industrial Specialties,2136.8,1.4865827594395717,48173,0.7674990679697035,236520061201.0,56.982245049254125,,17.3370811419976,0.0239521376223651,37.4994,0.795805636176388,Buy,Strong buy,Neutral,78.03267905779796,178.60000000000014,195.0923529411757,190.7273344527306,88.57280457561528,84.01650447452546,82.73173171476856,44.098224823330156,71.9724778951601,1782.6900000000014,1632.6740000000018,11.06029106029107,13.58103439111254,25.69411764705883,
CARBORUNIV,Carborundum Universal Limited,Process Industries,Industrial Specialties,1241.7,4.151987921489683,2169097,5.278802746120168,236335765123.0,121.50419789811535,,5.24281858644209,0.105784369535004,10.2194,0.32241163906017,Strong buy,Strong buy,Neutral,78.99751831018678,201.9000000000001,85.93985294117624,317.1777118364639,82.7725288489295,84.160211152757,41.276748403660804,41.943935706229446,54.04267580245726,1008.9200000000005,899.1339999999993,23.92215568862276,16.05757547434339,32.82344761191635,
NXST.RR,Nexus Select Trust,Finance,Real Estate Investment Trusts,155.6,0.1158152103976366,892497,3.1527482519409333,235749150925.0,58.4237599969962,1.7844982153870996,2.95064899278991,0.469576309036268,2.6633,4.00167084377611,Neutral,Neutral,Neutral,49.76430788747517,0.22999999999998977,-0.8374411764704917,9.949021542497235,61.4553105431692,52.321166000384785,-0.2936848004966066,9.98859714513202,2.0191952817688548,156.31179999999995,158.32035000000002,0.5167958656330639,-0.7019783024888285,11.95855518779681,spinning_top_white
CRAFTSMAN,Craftsman Automation Ltd.,Producer Manufacturing,Trucks/Construction/Farm Machinery,9806.5,3.2263157894736842,253361,3.4496040650052286,235064557833.0,60.923409151340294,7.167140777919772,12.547052672853201,1.11011439740691,160.9644,0.0507426182176148,Strong buy,Strong buy,Buy,72.06327903564181,741.5,665.7352941176614,199.066181763078,86.8967606267813,85.96989802686316,315.25758866564684,43.1018288054134,331.83997965136444,8404.64,7440.79,10.074082388595802,15.418113340787382,85.76434930858117,
IGL,Indraprastha Gas Limited,Utilities,Gas Distributors,167.6,-1.4059650567680537,2528508,0.9098816941630473,234990274908.0,15.144943251644618,,14.0109881416135,0.00849671952741724,11.0664,2.82990765564492,Buy,Strong buy,Neutral,56.30070570380699,3.280000000000001,7.23567647058772,90.27262644032928,63.12901730594903,72.37402461174248,2.088640923096335,17.736886698613016,4.5577053042567535,163.0710000000001,183.21884999999992,4.034761018001242,6.089378402329412,-18.5617103984451,
