symbol,company,sector,industry,market_cap,cmp,previous_close,ema20,ema50,ema100,ema200,sma50,sma200,supertrend,ichimoku_signal,trend_label,trend_score,rsi14,macd,macd_signal,macd_hist,adx14,roc20,stoch_rsi,momentum_score,volume,avg_volume_10d,avg_volume_30d,relative_volume,delivery_pct,obv,cmf,volume_score,support1,support2,resistance1,resistance2,pivot,vwap,atr14,entry_low,entry_high,stop_loss,target1,target2,target3,risk_reward,rs_rank,return_1m,return_3m,dist_52w_high_pct,rs_vs_nifty_1m,rs_vs_sector_1m,pe,pb,peg,ev_ebitda,roe,roce,debt_equity,revenue_growth,profit_growth,operating_margin,fcf,fundamental_score,revenue_surprise,profit_surprise,eps_growth,margin_expansion,guidance,order_book_growth,earnings_score,promoter_holding,promoter_pledge,fii_holding,dii_holding,mf_holding,insider_buying,institution_score,news_count_7d,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,in_oi_spurt,oi_change_pct,fno_score,pcr,max_pain,liquidity_sweep,smart_money_score,technical_score,fundamental_score_final,earnings_score_final,news_score_final,institution_score,sector_score,macro_score,risk_score,earnings_within_21d,days_to_earnings,event_risk_score,tech_rating,analyst_rec,price_target_avg
HFCL,HFCL Limited,Electronic Technology,Telecommunications Equipment,320890812972.0,209.61,199.63,,149.2584949061233,,103.3711206741361,142.61160000000012,88.71549999999999,,,Bullish,100,73.64933262300035,14.693391429209669,14.371621123618544,0.3218,53.24210812652114,17.844493169168498,50.55211671682273,80,26062936.0,27367279.8,54979527.266666666,0.8960251610176261,46.5,,,33,205.87,202.14,211.47,213.34,207.74,207.7433333333333,9.84785350936336,204.69,214.53,194.84,219.46,229.31,239.15,0.67,100.0,51.671490593343,193.98316970546983,0.0,50.17,57.69,98.54724964739071,,1.2879704669188026,42.83425460298722,6.95080212711401,6.37621814217531,0.356669222511885,21.76763799907492,72.870611183355,12.566297656018,,40,,,72.870611183355,,,,100,,,,,,,,0,,,,,,,,,,,,,79,40,100,,,97.0,30,85,False,38.0,0.0,Strong buy,1.0,188.5
GRSE,Garden Reach Shipbuilders & Engineers Ltd.,Producer Manufacturing,Trucks/Construction/Farm Machinery,320436320657.0,2798.3,2825.3,,2666.0087278166625,,2528.6397257035637,2727.836,2557.2425000000007,,,Bullish,100,57.63947920356824,15.87221229213037,-7.034486101787581,22.9067,13.82135741993689,7.173496744542328,96.20469875819036,80,1347157.0,981268.8,1096578.1666666667,1.4673611729853149,29.59,,,83,2762.2,2726.1,2847.2,2896.1,2811.1,2811.1,97.23777712108424,2749.68,2846.92,2652.44,2895.54,2992.78,3090.01,0.67,70.0,6.197343453510444,20.8768898488121,-20.92,4.7,3.62,42.8569897034792,,1.0347164618240503,36.07810199778549,31.790608349643,31.5287864203386,0.0142407201019056,37.95485880662043,41.818707048592096,10.6599539930391,,80,,,41.818707048592096,,,,100,,,,,,,,0,,,,,,,,,,,,,89,80,100,,,86.0,30,75,False,47.0,0.0,Buy,1.666667,3017.666667
SCHNEIDER,Schneider Electric Infrastructure Limited,Producer Manufacturing,Electrical Products,318677868755.0,1331.4,1301.0,,1164.858364162954,,955.9059059958842,1196.9189999999992,900.5097499999989,,,Bullish,100,61.31768908795828,10.801292676504543,-3.5652168331018133,14.3665,22.46652971562198,16.493131507568464,100.0,80,389634.0,672579.7,477032.63333333336,0.4920937190021271,47.48,,,33,1298.26,1265.13,1351.26,1371.13,1318.13,1318.1333333333334,70.8825586376287,1295.96,1366.84,1225.08,1402.28,1473.17,1544.05,0.67,90.0,8.243902439024398,43.93513513513514,-6.09,6.74,5.66,149.74693510291306,,,86.42438273820761,31.8132155953005,17.8179394864014,0.707949174866352,9.63018306905196,-20.64370442435224,11.7109419053978,,40,,,-20.64370442435224,,,,33,,,,,,,,0,,,,,,,,,,,,,79,40,33,,,86.0,30,70,False,46.0,0.0,Strong buy,1.0,1360.0
STLTECH,Sterlite Technologies Limited,Technology Services,Information Technology Services,318651422478.0,654.35,647.2,,453.99634650180553,,250.9265789320222,423.5894,200.38264999999996,,,Bullish,100,73.04632262514751,62.0517402782192,65.15385957680164,-3.1021,63.51675427337175,11.22726500084992,23.812397173816677,40,2652413.0,3098673.4,3810488.300000005,0.7170067994477961,,,,0,640.36,626.38,673.16,691.98,659.18,659.1833333333334,32.52144912493702,638.09,670.61,605.57,686.87,719.39,751.91,0.67,100.0,69.47681947681947,244.3947368421053,-3.76,67.98,75.5,590.2489626556016,14.082373112836104,,56.458924532546376,2.63034288398309,1.7418351477449503,0.85626102292769,-3.903721682847896,,5.89349610608293,,20,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,56,20,0,,,39.0,30,85,False,32.0,0.0,Strong buy,1.166667,516.333333
NUVAMA,Nuvama Wealth Management Limited,Finance,Investment Managers,316609027169.0,1739.6,1720.4,,1497.0613647905834,,1391.1087625810171,1477.8399999999997,1383.8194999999998,,,Bullish,100,73.71590632550905,66.12759803559197,51.76654513598483,14.3611,32.83858135281181,12.975711131315752,98.21196720675528,80,393516.0,555530.7,716510.7,0.7158952110285949,50.32,,,33,1702.46,1665.33,1762.26,1784.93,1725.13,1725.1333333333332,58.853516062742415,1710.17,1769.03,1651.32,1798.45,1857.31,1916.16,0.67,94.0,18.50136239782016,50.19858400967016,-2.21,17.0,14.01,31.182333118233316,,8.05932254931746,14.19173091290023,27.355896657545305,9.2087550754567,2.8011861371434703,11.521118653011298,3.826397677361716,29.7618100287118,,60,,,3.826397677361716,,,,100,,,,,,,,0,,,,,,True,-2.54,3.0,,,,3.0,79,60,100,,,60.0,30,75,False,33.0,0.0,Buy,1.125,1840.125
ESCORTS,Escorts Kubota Limited,Producer Manufacturing,Auto Parts: OEM,311127099320.0,2821.2,2809.7,,2967.3545939640094,,3280.3147280856983,3021.871999999996,3428.72,,,Bearish,17,44.157629158673736,-55.30015310619456,-73.26099080889963,17.9608,17.819497227234546,0.803944688605424,94.10191472768044,60,175073.0,127598.3,171952.26666666666,1.4432439829454962,44.43,,,100,2793.26,2765.33,2843.46,2865.73,2815.53,2815.533333333333,77.32885535717571,2782.54,2859.86,2705.21,2898.53,2975.86,3053.19,0.67,12.0,-2.3806228373702485,-3.729738952397208,-32.51,-3.88,-4.96,12.968053321075612,2.5087976879649,0.143581530716512,16.251904576438825,12.0183134026367,11.9429309588361,0.01308431458284,13.23594345787698,89.95023138042436,10.7562567914414,,80,,,89.95023138042436,,,,67,,,,,,,,0,,,,,,,,,,,,,51,80,67,,,86.0,30,65,False,43.0,0.0,Sell,2.058824,3351.941176
ANANDRATHI,Anand Rathi Wealth Ltd.,Finance,Investment Managers,310372624817.0,1867.5,1805.3,,1747.8271507803463,,1558.9354119267762,1786.0340000000017,1577.5232499999995,,,Bullish,100,69.12568153272639,11.612277983265583,3.142268577600212,8.47,19.68539415069369,6.470923603192702,100.0,80,933601.0,472378.6,767994.5333333333,2.251706565516849,53.46,,,100,1816.0,1764.5,1903.0,1938.5,1851.5,1851.5,45.96196266749828,1844.52,1890.48,1798.56,1913.46,1959.42,2005.39,0.67,73.0,4.718647489275806,23.26732673267327,-1.03,3.22,0.23,78.56211349964242,31.065545723076987,2.392091035979558,53.26504779174893,47.3441736832194,43.9480241881403,0.0836313667767966,27.811640207539707,31.74857421561075,42.7720829816194,,60,,,31.74857421561075,,,,100,,,,,,,,0,,,,,,,,,,,,,92,60,100,,,60.0,30,75,True,18.0,3.0,Strong buy,2.333333,1562.833333
MINDSPACE.RR,Mindspace Business Parks REIT,Finance,Real Estate Investment Trusts,307138512649.0,463.52,461.08,,464.1983355108736,,456.894002700546,465.8034000000005,465.9538000000006,,,Bearish,33,51.33794480122258,-0.4226638365624353,-0.7726069554792352,0.3499,10.717049233318455,0.7783623950950089,63.90058725692867,80,227737.0,224909.3,285419.5333333333,0.931055826473176,,,,0,461.68,459.84,464.68,465.84,462.84,462.84,5.570796876213413,460.73,466.31,455.16,469.09,474.66,480.23,0.67,28.0,-0.9572649572649612,2.324554625929926,-9.41,-2.46,-5.45,44.05999885933727,,1.4058918251502512,25.462743264590923,4.47992927317278,2.76267523022611,0.8633757739758811,23.71381705685948,31.174563591022466,37.2004525257865,,60,,,31.174563591022466,,,,100,,,,,,,,0,,,,,,,,,,,,,45,60,100,,,60.0,30,30,False,52.0,0.0,Buy,1.321429,515.214286
HEXT,Hexaware Technologies Limited,Technology Services,Packaged Software,305171944269.0,499.6,493.0,,501.8361341505231,,593.8966106930197,491.0380000000002,619.8940000000001,,,Bearish,17,48.167546388937446,1.621162072115851,5.843167524162969,-4.222,20.224858081159145,-3.96924555502162,8.112196817758736,0,922512.0,758902.0,729854.9,1.3410047010870356,38.81,,,83,479.59,459.57,512.04,524.47,492.02,492.0166666666667,20.3246077685124,489.44,509.76,469.11,519.92,540.25,560.57,0.67,61.0,-2.154328241284763,16.988643016040278,-44.49,-3.65,3.87,22.13557820115197,4.48940075485913,,14.908920603203027,22.274612599797,20.2063260763972,0.105156068000531,122.23553641880738,3.696216489398364,11.3902641754906,,80,,,3.696216489398364,,,,100,,,,,,,,0,,,,,,,,,,,,,23,80,100,,,39.0,30,85,False,32.0,0.0,Sell,1.382353,531.25
CRISIL,CRISIL Limited,Technology Services,Internet Software/Services,302345074371.0,4132.0,4121.4,,4070.534918570428,,4409.1329530589055,4091.000000000008,4449.082,,,Neutral,50,58.43325794497017,-2.736128424603521,-36.30031930200359,33.5642,17.260402754690908,8.565423016290069,100.0,80,61407.0,52797.7,43773.066666666666,1.2415110742698867,57.27,,,100,4078.8,4025.6,4178.3,4224.6,4125.1,4125.099999999999,108.1405553692584,4077.93,4186.07,3969.79,4240.14,4348.28,4456.42,0.67,31.0,0.3887269193391642,3.1736123249019927,-32.69,-1.11,6.41,35.99732720716671,,1.9042245558106567,26.0610852458324,,,,16.736525868892553,18.8554346610559,26.2481732327552,,60,,,18.8554346610559,,,,67,,,,,,,,0,,,,,,,,,,,,,72,60,67,,,39.0,30,50,False,30.0,0.0,Buy,1.5,5005.333333
LICHSGFIN,LIC Housing Finance Ltd,Finance,Finance/Rental/Leasing,302012077001.0,549.9,550.15,,544.4930014428614,,547.1408050959977,549.4740000000002,543.33825,,,Bullish,100,51.10731395738944,0.9559425766818777,0.3001830838453828,0.6558,17.84600954901902,1.6451016635859477,62.57577956496437,80,1088518.0,1293938.7999999835,1650831.4999999811,0.7337688102248484,45.49,,,33,545.49,541.07,553.99,558.07,549.57,549.5666666666666,14.206376839360573,542.8,557.0,528.59,564.11,578.31,592.52,0.67,52.0,1.833333333333329,12.523020257826886,-14.94,0.33,-2.66,5.398066944275929,,1.822679080745733,37.77854680819655,14.4089692149931,2.16499007785322,6.425852658999401,2.6174019145734544,2.9629577221359167,26.6544918667691,,60,,,2.9629577221359167,,,,100,,,,,,,,0,,,,,,True,0.2,3.0,,,,3.0,79,60,100,,,60.0,30,40,False,39.0,0.0,Buy,1.770833,612.458333
TATATECH,Tata Technologies Limited,Technology Services,Packaged Software,301615308752.0,742.25,753.7,,679.8045226794167,,662.2447248212816,656.168,649.4994999999985,,,Bullish,100,56.855243174928034,30.494529452992424,35.013661559071444,-4.5191,45.74722362066011,-4.790918419702415,12.043413205167392,40,1493749.0,1504580.6,1631792.9666666666,0.9023738110556346,56.72,,,33,732.64,723.02,751.84,761.42,742.22,742.2166666666667,23.950411857618715,730.27,754.23,706.32,766.2,790.15,814.1,0.67,87.0,11.306890605083598,39.7834274952919,-5.33,9.81,17.33,55.10188931368546,7.680594869704102,,34.60245134556539,14.5703131768316,12.9007666018391,0.239075080861606,6.522651858874518,-19.19267662073557,12.859703899868698,,20,,,-19.19267662073557,,,,67,,,,,,,,0,,,,,,,,,,,,,63,20,67,,,39.0,30,50,False,31.0,0.0,Buy,2.34375,563.461538
NBCC,NBCC (INDIA) LIMITED,Commercial Services,Miscellaneous Commercial Services,301050000000.0,111.45,110.15,,99.43224320267242,,100.2876481480318,97.4562000000001,102.94189999999996,,,Bullish,100,64.91893090091904,3.987479316861197,3.375182524026369,0.6123,30.10879116876862,7.722791416972752,79.39982216549252,100,21519579.0,17885579.8,20334574.733333334,1.159521881195963,32.24,,,83,109.19,106.92,113.55,115.64,111.28,111.27666666666664,3.9398643493471712,109.48,113.42,105.54,115.39,119.33,123.27,0.67,83.0,21.14130434782609,32.36342042755344,-11.44,19.64,16.65,41.85443893645787,,1.2588247834854018,34.505955769083165,26.200489254673105,26.1992122603199,8.54748274147567e-05,6.71933753636707,32.86099191697435,5.24806867087372,,60,,,32.86099191697435,,,,100,,,,,,,,0,,,,,,True,0.75,3.0,,,,3.0,97,60,100,,,73.0,30,75,False,46.0,0.0,Buy,1.0,152.0
PGHH,Procter & Gamble Hygiene & Health Care Ltd.,Consumer Non-Durables,Household/Personal Care,300904517939.0,9274.5,9005.0,,9679.602398318031,,11350.836639121906,9697.890000000016,11778.89249999999,,,Bearish,0,46.22139648206613,-200.8824229626753,-211.5024230497025,10.62,21.19406496202853,1.521536861693394,47.88485386084593,40,47332.0,18616.8,14258.033333333333,3.277498874770626,57.51,,,100,9040.5,8806.5,9449.0,9623.5,9215.0,9215.0,226.5029632058504,9161.25,9387.75,8934.75,9501.0,9727.51,9954.01,0.67,8.0,-4.876923076923077,-6.554156171284634,-36.21,-6.38,-2.98,35.14980117973261,,37.55854752710378,25.211249653214235,114.932302779008,114.930760560356,0.0011546577833224,-4.64070730502986,0.9086723134889014,26.4218887661348,,80,,,0.9086723134889014,,,,33,,,,,,,,0,,,,,,,,,,,,,36,80,33,,,26.0,30,60,False,73.0,0.0,Sell,1.375,11352.333333
ITI,ITI Limited,Communications,Major Telecommunications,300517397644.0,312.45,311.15,,294.2175163897162,,294.1295598103155,296.1328000000001,298.8311000000001,,,Bullish,100,64.43811244471291,4.159608229311857,2.819971356854642,1.3396,26.514818448205705,5.450556868039142,100.0,100,2700187.0,871092.6,783178.1333333333,3.9775724641417214,24.79,,,67,305.79,299.12,322.49,332.52,315.82,315.81666666666666,10.374773468099686,307.26,317.64,296.89,322.82,333.2,343.57,0.67,57.0,10.114537444933918,14.639515685195368,-16.2,8.61,,129.92764471057885,15.787064358876934,,,13.1346431510249,12.914259377752602,0.401436795180596,-39.61680335801704,,-1.74061574110115,,40,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,93,40,0,,,74.0,30,85,False,,0.0,Strong buy,,
ZFCVINDIA,ZF Commercial Vehicle Control Systems India Limited,Producer Manufacturing,Auto Parts: OEM,299005948466.0,15795.0,15581.0,,14673.36981042824,,14239.661938320023,14673.920000000013,14152.264999999989,,,Bullish,100,68.39839829843719,212.6097719798636,85.77439382303257,126.8354,21.296738541493404,11.107203151378728,98.10700637589098,80,22859.0,18738.5,18556.066666666666,1.3153003860914998,55.0,,,100,15583.34,15371.67,16004.34,16213.67,15792.67,15792.666666666666,461.6649742412042,15564.17,16025.83,15102.5,16256.66,16718.33,17179.99,0.67,63.0,10.338805448829898,17.86433848220282,-5.22,8.84,7.76,57.932412552132746,,4.667350241407872,42.32843770544738,14.978671843385102,14.755423102190598,0.0148548446511328,7.517170945943741,12.244101473875071,12.7024278683181,,40,,,12.244101473875071,,,,100,,,,,,,,0,,,,,,,,,,,,,92,40,100,,,86.0,30,65,False,38.0,2.0,Strong buy,1.0,18207.25
MANAPPURAM,Manappuram Finance Limited,Finance,Finance/Rental/Leasing,298943720383.0,318.65,321.35,,303.6455886937818,,284.4379706571391,301.93699999999995,289.25474999999983,,,Bullish,100,56.3377020011516,3.057394025812528,2.577922200460776,0.4795,17.10107073500445,6.500668449197858,87.08798601383721,80,3024159.0,2960945.5,3430258.1,1.0446029612107914,45.95,,,67,309.79,300.92,323.64,328.62,314.77,314.76666666666665,10.091603893956004,313.6,323.7,303.51,328.74,338.83,348.92,0.67,68.0,1.805111821086255,20.086677972489145,-4.6,0.31,-2.68,26.911870275748488,,,26.53305128433356,7.04464141078764,1.94292202256777,3.603360966534881,-5.361614697839691,-17.592321933157944,29.034785317317603,,40,,,-17.592321933157944,,,,33,,,,,,,,0,,,,,,True,-1.52,3.0,,,,3.0,85,40,33,,,60.0,30,70,False,46.0,0.0,Buy,1.6,325.933333
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,Finance,Finance/Rental/Leasing,298453508759.0,1583.9,1589.3,,1572.0091586278684,,1677.0648093929358,1593.2340000000013,1732.0285000000017,,,Bearish,33,54.33923722912301,-9.470776070054626,-25.28621284497172,15.8154,18.52184215765901,12.150392975996612,98.99159653626124,80,181356.0,227106.5,188309.2,0.8021904138431324,63.46,,,33,1568.66,1553.43,1600.96,1618.03,1585.73,1585.7333333333336,52.6360599514602,1557.58,1610.22,1504.95,1636.54,1689.17,1741.81,0.67,46.0,-5.104547360853144,9.993055555555562,-29.02,-6.6,-9.59,12.183246363255964,,0.993113034564955,21.64624824245498,17.4568448481074,1.37141358052172,13.6144679584448,18.278136947129585,12.3095582823358,27.6065885767984,,60,,,12.3095582823358,,,,100,,,,,,,,0,,,,,,,,,,,,,52,60,100,,,60.0,30,65,False,47.0,0.0,Neutral,1.0,2412.5
CENTRALBK,Central Bank of India,Finance,Major Banks,297157523458.0,32.84,33.1,,33.19575830834422,,36.386791474751625,33.7872,36.31700000000001,,,Bearish,17,53.65102708639903,-0.2586309055619153,-0.7271684757031899,0.4685,28.95155903800833,7.919815971081182,88.68699227999467,100,17618631.0,21505683.300000023,18808814.59999992,0.7995230896226787,49.41,,,33,32.43,32.01,33.29,33.73,32.87,32.86666666666667,0.9730855946980947,32.35,33.33,31.38,33.81,34.79,35.76,0.66,13.0,-2.840236686390514,-3.269513991163474,-19.75,-4.34,-7.33,6.5758910692831405,,0.6464680959097523,,11.9230993276198,6.940830872097911,0.816750741132182,7.290318758594785,10.252560932532662,31.374898104180417,,80,,,10.252560932532662,,,,67,,,,,,,,0,,,,,,,,,,,,,53,80,67,,,60.0,30,60,False,25.0,0.0,Neutral,1.0,48.0
KIRLOSENG,Kirloskar Oil Engines Limited,Producer Manufacturing,Electrical Products,289647727576.0,1991.5,1983.5,,1739.1028139918528,,1381.710446089163,1731.6359999999993,1289.267250000001,,,Bullish,100,65.95336090354573,72.20541191241341,66.65039834420611,5.555,30.28251876752491,7.416396979503776,70.40253461119919,100,343321.0,276203.9,423110.9,1.2871895543439709,54.87,,,67,1952.34,1913.17,2026.34,2061.17,1987.17,1987.166666666667,78.80036044822778,1952.1,2030.9,1873.3,2070.3,2149.1,2227.9,0.67,87.0,20.1145958986731,39.77400336889389,-2.98,18.61,17.53,50.52004058853374,7.996344528215673,2.8932331303906627,23.11572106852432,16.9854279831034,8.33940338082734,1.48454362892555,21.419922238374383,17.391304347826097,16.1195739260175,,20,,,17.391304347826097,,,,100,,,,,,,,0,,,,,,,,,,,,,93,20,100,,,86.0,30,50,False,52.0,0.0,Buy,1.2,1937.8
NETWEB,Netweb Technologies India Limited,Electronic Technology,Computer Peripherals,288734835101.0,5060.9,5079.6,,4192.007753242505,,3472.0908117585145,4130.999999999998,3532.6485000000034,,,Bullish,100,65.96461596435724,243.09009525079452,196.50275084286653,46.5873,27.821412548637635,18.67510845351154,64.85048561688082,100,2415443.0,2736084.2,2328742.066666667,0.898697860062651,15.88,,,33,4960.26,4859.63,5202.76,5344.63,5102.13,5102.133333333333,262.6535607954117,4929.57,5192.23,4666.92,5323.55,5586.21,5848.86,0.67,95.0,36.15550174872208,54.72499923568435,-3.49,34.66,42.18,139.42564645078818,,1.7698549779432886,100.3085011854557,32.8352065601493,32.4786392224038,0.39018910601163,90.03682265163125,79.06909055030712,12.3913988284286,,60,,,79.06909055030712,,,,67,,,,,,,,0,,,,,,,,,,,,,87,60,67,,,97.0,30,70,False,50.0,0.0,Buy,1.166667,4674.666667
SJVN,SJVN Limited,Utilities,Electric Utilities,286639251196.0,72.88,74.21,,74.06377125741508,,79.29374014121655,75.3716,78.76895000000002,,,Bearish,0,46.72777130814892,-0.4915290105379171,-0.6591941306749943,0.1677,8.98076661063865,0.8161571448332953,88.49547761303798,60,2745661.0,2278343.0,3539817.4,1.2174362654837128,54.24,,,67,72.34,71.81,73.79,74.71,73.26,73.26333333333334,1.8814801994383608,71.94,73.82,70.06,74.76,76.64,78.52,0.67,35.0,-1.8318965517241368,4.938804895608341,-28.76,-3.33,-2.81,44.59947371641882,,,17.444008108335648,4.51890719412587,1.5657986346083703,2.26693255911296,47.40479360418748,-21.62589928057553,50.9598546029517,,20,,,-21.62589928057553,,,,33,,,,,,,,0,,,,,,,,,,,,,37,20,33,,,21.0,30,50,False,47.0,0.0,Sell,2.0,82.0
CDSL,Central Depository Services (India) Limited,Finance,Investment Banks/Brokers,286392710205.0,1370.3,1350.4,,1253.93974718789,,1351.008908157309,1261.592000000004,1400.6255000000008,,,Bullish,83,72.29264212448858,20.82086145586686,2.377896893496476,18.443,21.5395354125838,14.823194234958928,100.0,60,3067601.0,2466444.5,2032078.3666666667,1.349310965756385,33.51,,,83,1345.4,1320.5,1387.3,1404.3,1362.4,1362.4,36.41488287263438,1352.09,1388.51,1315.68,1406.71,1443.13,1479.54,0.67,57.0,14.191666666666665,14.382303839732884,-24.46,12.69,9.7,62.782344155189634,,,41.03319269549964,24.5223765466944,24.5026775944249,0.0011224714987505,3.269683132581456,-13.38156448303642,49.5020237978931,,60,,,-13.38156448303642,,,,33,,,,,,,,0,,,,,,True,-3.08,3.0,,,,3.0,74,60,33,,,60.0,30,75,False,36.0,0.0,Buy,1.821429,1281.5
METROBRAND,Metro Brands Ltd.,Retail Trade,Apparel/Footwear Retail,282796158624.0,1037.6,1031.8,,1024.556614642223,,1071.3921937175594,1034.860000000001,1094.1647499999997,,,Bullish,67,54.608410395777454,-4.3409639905506765,-6.38925129745117,2.0483,13.574556655631136,4.702320887991919,100.0,80,21349.0,32297.9,43744.6,0.6811865645211209,55.78,,,33,1028.46,1019.33,1044.26,1050.93,1035.13,1035.1333333333334,28.280700898535745,1023.46,1051.74,995.18,1065.88,1094.16,1122.44,0.67,45.0,-0.8788689338937758,9.636517328825011,-22.59,-2.38,1.02,68.89774236387781,,3.962621585729154,33.64566104484339,22.2112979639463,13.455487358891,0.787803226049219,14.207602327519853,17.289719626168228,19.4309669894505,,60,,,17.289719626168228,,,,67,,,,,,,,0,,,,,,,,,,,,,65,60,67,,,44.0,30,50,False,47.0,0.0,Buy,1.380952,1246.6
GODIGIT,Go Digit General Insurance Limited,Finance,Multi-Line Insurance,282636174012.0,305.95,301.25,,309.2524015065544,,326.1527060055908,309.8379999999999,334.39499999999964,,,Bearish,17,51.91695368431877,-3.0082459452673334,-3.5931661705989395,0.5849,18.67357811855568,0.6911304920190771,68.91505476990888,80,657351.0,426141.1,813829.6666666666,0.3561917199896808,61.62,,,33,298.65,291.35,311.1,316.25,303.8,303.8,9.529000090578316,301.19,310.71,291.66,315.48,325.01,334.54,0.67,7.0,-1.0510996119016818,-7.006079027355626,-19.78,-2.55,-5.54,52.12095400340715,1.629282978628568,1.8776702901489952,,11.708617077567,10.8888728861364,0.0746924803878887,8.38769341534413,27.33188720173535,6.02880740914652,,40,,,27.33188720173535,,,,100,,,,,,,,0,,,,,,,,,,,,,45,40,100,,,60.0,30,60,False,32.0,0.0,Buy,1.45,366.2
KARURVYSYA,Karur Vysya Bank Ltd.,Finance,Regional Banks,281598716685.0,291.75,296.75,,289.55161080755425,,268.7735367464491,289.82400000000007,267.2130000000001,,,Bullish,83,52.03938864697242,0.4831216457674259,-0.9249963749385988,1.4081,10.169327873068625,3.678038379530925,91.88961563271748,80,1874712.0,3261770.3999999985,2993647.9333333345,0.5591695221005815,55.09,,,33,287.59,283.42,297.04,302.32,292.87,292.8666666666666,9.82042709773161,286.84,296.66,277.02,301.57,311.39,321.21,0.67,39.0,0.0857632933104631,6.497536046723859,-15.05,-1.41,-4.4,11.233380949264006,,0.3905466658074145,,19.2824838682516,17.0779081040536,0.1858934055956,14.347747877705077,29.256166265204143,47.27468969239072,,100,,,29.256166265204143,,,,100,,,,,,,,0,,,,,,,,,,,,,72,100,100,,,60.0,30,60,False,39.0,0.0,Buy,1.264706,354.235294
IKS,Inventurus Knowledge Solutions Limited,Commercial Services,Miscellaneous Commercial Services,280708120674.0,1675.2,1673.4,,1612.648863238826,,1588.392715944787,1607.8440000000007,1575.0784999999992,,,Bullish,100,54.90859222458703,15.558367706161109,20.700303813084997,-5.1419,29.32834878944678,0.9886665059078908,30.961031398802472,60,233117.0,107145.3,174208.36666666667,2.0234357707981614,78.16,,,100,1651.46,1627.73,1692.46,1709.73,1668.73,1668.7333333333336,54.12764955768656,1648.14,1702.26,1594.01,1729.33,1783.46,1837.58,0.67,76.0,2.527694473345979,25.76576576576577,-5.73,1.03,-1.96,39.67787778304122,,,25.04497905761672,31.4407409263322,26.093319579464303,0.268732610846868,,,31.385865311035,,80,,,,,,,33,,,,,,,,0,,,,,,,,,,,,,84,80,33,,,73.0,30,50,False,39.0,0.0,Strong buy,1.166667,1901.444444
AMBER,Amber Enterprises India Ltd.,Producer Manufacturing,Industrial Machinery,278155106411.0,7889.0,7965.5,,7627.761744798251,,7266.782084278203,7772.119999999999,7366.477500000001,,,Bullish,100,54.88752308323244,30.76321982238551,-13.283371003678194,44.0466,11.152035082352112,1.793548387096774,95.48200365771136,80,1749015.0,505258.0,536360.3666666667,4.681923700021094,28.15,,,83,7655.66,7422.33,8170.16,8451.33,7936.83,7936.833333333333,304.31688795546364,7736.84,8041.16,7432.52,8193.32,8497.63,8801.95,0.67,61.0,11.285089575398503,16.874074074074073,-12.09,9.79,8.71,153.78167641325538,,,33.05664910231968,5.33642207020389,3.98067540447958,0.617912672510823,22.194499302753528,-28.50174216027875,5.16773240265361,,20,,,-28.50174216027875,,,,33,,,,,,,,0,,,,,,True,6.43,3.0,,,,3.0,89,20,33,,,86.0,30,85,False,46.0,0.0,Buy,1.5,8012.037037
TIMKEN,Timken India Limited,Producer Manufacturing,Industrial Machinery,277876810818.0,3689.4,3573.9,,3522.343538907788,,3297.629098812786,3549.7859999999987,3207.4625000000005,,,Bullish,100,58.76937187003977,18.803565441367937,13.83654314046998,4.967,14.473634368494327,3.2028867940361967,76.8865792122131,80,162512.0,56936.5,79859.26666666666,3.330587082785108,56.57,,,100,3595.4,3501.4,3754.1,3818.8,3660.1,3660.1,109.10007926594427,3634.85,3743.95,3525.75,3798.5,3907.6,4016.7,0.67,55.0,3.926760563380285,13.579410768709783,-2.27,2.43,1.35,68.25497842865917,,,43.748868436614806,14.1177267234314,14.055695057683302,0.0049962687527341,9.641274409827783,-9.121141660067622,15.1293759248329,,40,,,-9.121141660067622,,,,67,,,,,,,,0,,,,,,,,,,,,,92,40,67,,,86.0,30,60,False,47.0,0.0,Strong buy,1.4375,3850.142857
JUBLFOOD,Jubilant Foodworks Limited,Consumer Services,Restaurants,276475145020.0,419.0,422.95,,445.987876093794,,517.3712212593535,448.8930000000005,531.8362500000009,,,Bearish,0,39.89861739532615,-8.679162015219504,-9.682402633752083,1.0032,24.99437505953716,1.0612638687891889,89.26125494554914,60,7105506.0,2352695.2,4511369.966666667,4.005278812659477,50.81,,,100,415.61,412.23,422.81,426.63,419.43,419.4333333333333,12.188501173429904,412.91,425.09,400.72,431.19,443.38,455.57,0.67,5.0,-11.23821629064718,-8.194566170026288,-41.72,-12.74,-9.34,64.3407757746998,,0.6295577911814667,17.173378282834992,16.283084515192,6.32078317310176,2.1387490483596903,17.145885282801217,103.16341174268422,9.57351654178152,,40,,,103.16341174268422,,,,100,,,,,,,,0,,,,,,True,1.46,3.0,,,,3.0,44,40,100,,,9.0,30,40,False,38.0,0.0,Sell,1.586207,540.0
